gc,length,umap_1,umap_2
41.55073270265257,5391,0.06922371,5.6797633
50.15390534821085,5198,0.33881882,5.8767314
45.42011834319526,4225,0.28846622,5.6536274
44.14483821263482,3894,-0.4572713,4.6123924
50.1497005988024,3340,-0.082745545,4.803713
41.12939962683385,480751,-0.25669202,4.996627
48.996763754045304,1545,-0.16297801,5.275787
39.40548780487805,1312,-0.26318118,4.978415
52.3167649536647,1187,0.28621045,5.507642
36.10341643582641,1083,0.3893547,5.3914695
56.71785028790787,1042,-0.41230288,5.2329307
40.13883406673197,410418,0.20350778,5.2995324
43.18346791883922,376093,-0.25943136,5.399104
40.81384601749743,236949,-0.25984034,5.346201
41.80189542513715,217471,-0.4952376,5.0361967
41.11957613129038,176281,-0.7215042,4.7723927
44.12411778164986,170451,0.27605864,5.351887
43.0836854789725,153109,0.3396494,5.5054393
44.0784825627948,148619,-0.06501798,5.344278
42.62036194947935,141843,-0.70537585,5.0933104
42.66256590509666,132008,0.2529007,5.4245863
39.96748293239224,129778,-0.008699865,5.1854086
42.09737533838126,127445,-0.36930192,5.030971
40.467800825906025,125438,-0.08675877,5.1970634
40.711357707755376,120755,-0.04422353,5.140898
40.7412878228363,88009,-0.47343704,5.2578063
42.00120866787533,81081,-0.41558447,4.9087787
41.67329121515139,71703,-0.2830309,4.6220913
42.43898251738247,69898,0.040954344,5.248094
39.710816911719846,65564,-0.46770123,4.939518
49.63502473452682,62059,-0.20452629,5.183391
41.442453629787316,50733,-0.37084472,5.1894836
42.21835545483975,49424,-0.04536967,5.297982
40.97836312323612,31890,-0.1343576,5.176808
41.37156101218227,525518,-0.071171045,4.90565
47.397313355722034,30968,0.38974705,5.002042
48.18373071528752,28520,-0.104529925,5.0630016
39.84920309059012,26791,0.26128718,4.9521885
40.17195984860951,24308,0.34485582,5.2723584
36.05905080445188,17341,0.09611593,4.435572
37.79442363712027,12015,0.23331392,5.245559
39.82680343030099,11894,-0.42169687,4.849071
37.07642393655372,11096,-0.19950646,4.654962
41.78211586901763,9528,-0.21253558,4.913873
37.99237611181702,7870,0.3597177,4.403952
41.28994210583128,379831,0.56344885,4.484772
38.0044650523785,5823,0.029951837,4.559474
39.17219699615788,5726,0.07403564,4.5455756
36.70863309352518,5560,-0.28283474,4.731475
45.753033547466096,4203,-0.053403784,4.618866
50.26801667659321,3358,0.8483403,4.613217
28.145057766367138,3116,-0.05500152,4.848658
41.55381325730578,2806,0.39534292,4.599773
31.35036496350365,2740,0.17527504,5.15914
36.397889977392616,2654,0.04924824,4.583132
46.48670107185391,2519,-0.033732183,5.1055174
40.94260508689967,325778,0.48266897,4.3067393
44.531572430870824,2423,0.17994973,4.7679462
55.948869223205506,1017,0.18828091,5.0945234
43.4509204248895,256349,0.07485633,4.8635745
43.763343328038914,252467,0.40460047,4.732721
40.71463285965299,240739,0.45971003,4.8371415
40.357949851186035,200922,1.916868,5.15957
41.41400898095644,183054,0.758807,4.4548984
43.27588714760563,185623,0.24812794,4.6955643
41.74053609217023,170120,0.29601148,4.90934
40.2165548098434,167625,0.3185695,5.0229764
40.394960750946915,145736,0.37918118,4.808444
42.637444698058445,141948,1.9648442,5.580307
40.324574495349225,132666,1.1424205,4.659623
42.56486666186024,124833,0.31829253,5.025859
40.093188373641006,117182,0.56526744,4.804687
38.151369807332735,110709,0.711876,4.6621003
41.282699601283674,102830,0.81780314,4.5159245
40.27639747921758,85529,1.2382945,4.65189
41.83614676424797,81573,0.908521,4.904505
41.98748410827357,81017,0.5925284,4.73581
41.66713076409,71824,0.9159047,5.957249
45.3801302869732,52653,0.360421,4.8086624
42.60426338977024,50617,1.2008083,5.096856
44.14786547009981,47692,0.5088769,5.2103095
42.012172346362576,45513,0.49731523,5.683142
42.90355720192103,437057,0.9333682,4.9478455
41.090791390192585,43253,0.54846954,5.251228
44.60135487232934,38380,0.5491666,5.4714656
39.389475126764424,29188,0.64517933,5.4539547
40.019006388258276,18941,1.517483,4.9266243
43.18249214162861,16861,0.66240877,5.8278437
40.061512483415754,16582,0.46826848,5.614497
40.096681473739224,15308,0.49441963,5.7097673
37.76322334604543,12062,0.45755038,5.1445537
37.87426689988682,9719,0.7336627,5.044256
36.811304596060516,7006,0.8029743,4.7739177
41.8169579184495,300084,0.4088456,5.461735
37.99968647123374,6379,1.5160594,5.2317176
39.04087544254908,6214,0.47332144,5.444722
35.965848452508006,4685,0.5857561,5.0274363
50.1497005988024,3340,0.621485,5.4908433
28.32960715426381,3131,0.7597966,5.1771584
29.914070891514502,1862,0.8075154,5.153069
39.4478527607362,1630,0.68399805,5.3996453
46.81421864520456,1491,0.70816505,5.5767436
47.27272727272727,1430,0.9710138,5.0218277
46.14003590664273,1114,0.5393156,5.065787
40.669587686776765,284832,1.0651008,4.990857
36.170212765957444,1081,0.8396772,5.1625795
55.85054080629302,1017,0.56947786,4.9072657
43.433520715007745,275018,1.1390289,5.4078865
41.34526830772565,239967,1.3102658,4.8510246
41.872197813058754,222594,1.2055051,4.947066
39.889787782858484,213225,0.80101234,5.820346
41.60486399863706,187829,0.96515787,5.2771015
40.85224641037517,205105,1.2400533,5.0266857
41.664098279992,184941,1.040099,5.368162
41.67331833684058,179153,1.0757225,5.323573
41.22450205786043,166435,0.7071131,5.3390517
41.45114668092855,157062,0.9720472,5.445533
41.911715985740976,150922,0.77901584,5.6984143
42.288406852307226,145586,0.75617933,5.669061
42.07749524303754,127182,0.8532102,5.725144
42.95499674614961,119858,0.93142587,5.344427
42.17071541103405,405599,0.5987606,5.924062
40.16927371826118,112835,0.8832317,5.485701
40.15715044754159,97868,1.8834751,5.157046
41.06108134012983,91812,1.5163263,4.993582
43.12610270220076,86152,2.2349749,5.9680204
42.001996573780794,81139,2.2227674,5.3442574
40.62879120311814,77482,1.9963375,6.7109747
42.84930002744991,76503,1.1160895,5.318741
41.76954732510288,74844,1.9317443,5.6110854
42.682374263706386,72831,2.1525197,7.0506015
42.19362452408716,71179,1.9923143,5.9926558
40.98593957568822,380145,2.294333,5.766104
39.73294949928031,65306,1.6621581,5.2995033
42.15122168645407,49358,1.7373635,5.278082
36.590273896031306,35780,1.645173,5.8736706
40.3945885005637,35480,1.615019,5.4029164
45.751452123404405,28751,1.8020878,5.572805
39.397499370646976,23834,2.2482014,6.416941
45.501845510739535,22487,1.9724307,6.8301554
48.54931426243606,22093,1.0255898,5.601997
45.79291330542224,19586,0.37977055,8.757951
48.660413535782766,19297,2.0104718,5.841279
43.26224343554874,316782,1.3830158,5.6874285
39.08391842193247,17946,1.3413054,5.568991
42.383292383292385,17908,1.5590264,5.494669
43.00238079917637,15541,1.3693286,5.4155507
37.63531799729364,11824,2.0235946,5.9104958
50.209815727057105,10962,1.2691791,5.203371
52.64116575591986,9333,1.7120624,5.6604447
41.398890179377986,7749,1.1619375,5.4956646
41.19951778179626,6636,1.530478,5.418643
51.32332456276118,6461,1.2444228,5.508817
38.81864161849711,5536,1.5136793,5.7434716
36.94348537161548,5503,2.2262735,6.4715934
49.92383853769992,5252,1.1428447,5.510035
55.03508047874536,4846,1.5010772,5.30244
45.95553453169347,4228,1.6161753,5.791156
45.436451521182825,3517,1.6509877,5.7620845
34.85845010008579,3497,-1.7206516,6.1900053
47.664635915288656,3447,0.66627187,7.3850803
51.00145137880987,3445,-1.7467424,5.371664
40.776413174291804,271711,-0.4935902,7.774236
51.30662020905923,3444,-2.2368596,6.4407167
50.05988023952096,3340,0.49544188,8.288522
42.51269035532995,3152,1.3578312,5.4975843
54.80831708901884,3078,1.365645,6.1402946
43.965800723446236,3041,1.1519963,5.561817
39.1156462585034,2646,-0.63765997,4.356938
45.17997517583782,2417,1.0900376,6.3346267
43.39152119700748,2406,-1.0545126,4.583486
51.611278952668684,1986,-1.6020949,6.726304
52.85497726124305,1979,1.1238087,4.6749253
39.392201834862384,1744,2.3403556,7.25564
39.82708933717579,1735,2.286594,7.2295794
37.954939341421145,1731,0.31680158,8.955003
42.74718768502072,1689,-2.4477203,7.178363
53.75240538806928,1559,-2.1768098,7.7407637
45.15910629654705,1477,2.1509666,7.642835
37.28170083523159,1317,0.80905694,8.813938
39.43554538520213,1311,0.9495918,8.722749
42.78647980214345,1213,1.6314753,5.742173
41.881578650799014,221835,1.4079229,8.479216
38.161318300086734,1153,-2.4473252,6.659259
36.10341643582641,1083,-1.585131,8.303222
56.52591170825336,1042,1.1265455,8.859741
42.046572942907964,221502,0.53943723,8.763226
40.80559276077227,214277,-0.12449755,7.3880706
41.979850674017165,175589,1.8285595,6.276041
41.58710432922676,167374,1.749981,6.105768
38.870302504054244,156626,1.2392572,5.6227627
42.62713237832848,141919,1.2848681,8.502772
42.697306516113855,136032,0.22499935,7.767395
42.66922991607823,135245,1.0813105,8.037691
41.865314945048254,131388,2.216074,6.640763
41.646438363341076,114526,1.5890242,7.849442
42.66242568497903,93689,0.9025131,8.353074
41.72030415727156,512235,1.9257278,6.005149
41.70962670469087,82053,1.5867438,6.9488897
42.58515069835825,81620,1.323668,7.3915606
42.010864878847975,81179,0.9948825,5.7793417
41.35434779927732,81087,1.752799,5.9813666
40.15112037519541,69084,0.5856183,8.169094
39.74629052940099,65508,1.6288636,6.169507
40.50593524900042,64277,2.1280007,6.4230494
41.04792968812764,62237,1.1716552,7.964316
42.56908263536239,60652,1.7989334,6.1988864
41.343444868974565,51822,0.83845925,6.0209637
40.33041492196422,328375,1.8027694,7.726457
40.3514917965785,51381,1.1700265,6.1634355
45.521704383759236,51303,1.609306,6.5505853
39.92137670985599,49858,1.4988049,5.9532666
46.649419629570275,43679,0.9237299,6.050731
40.37915382188024,41197,0.85760707,6.2991033
41.0126582278481,35945,1.4327506,6.4144573
42.396326267745636,35713,0.22016598,7.842971
40.03285308511003,29221,1.4890554,6.7081156
42.255580118376955,28046,1.8502216,7.3991685
39.280089124505395,26031,1.2941458,7.7010455
42.39540644168888,265241,1.1182781,5.897871
41.12196553603623,23851,1.6808344,7.616409
40.30006647042066,21062,1.2812915,6.0464873
43.720198594111,20343,1.2287958,7.2895966
44.0,20100,0.8095512,6.5500975
43.521575771376526,17566,0.9580442,6.1415687
46.247704791802406,16883,0.68413335,5.974679
56.452513966480446,14320,1.239519,6.309836
34.9095966620306,13661,0.9104433,5.9317245
44.28271065825651,12366,1.1519825,5.9307537
37.75340644732469,12036,1.356673,6.183189
46.7102373415325,264092,1.1144539,6.863899
38.804110868888195,9633,1.8498513,6.5344095
37.63550135501355,8856,1.088005,6.422382
40.60578455932589,8782,1.3412975,6.4656663
40.90967164941868,7827,0.847368,6.763091
42.518153526970956,7712,1.2827392,6.8053045
37.02152246136068,6923,0.96981364,6.3493156
49.814665592264305,6205,1.3680593,6.870275
38.97124486515449,5599,0.77509725,7.210738
36.77477477477478,5550,1.5598394,6.4036007
38.04798845390583,5543,1.1151357,6.4259644
40.42729140557729,234594,1.2588336,6.9371586
50.07710100231303,5188,1.2014948,6.101622
43.25273010920437,5128,1.581452,7.05207
43.41950646298472,5106,1.5532879,6.5223627
34.6687822292741,5042,1.5942817,6.6880054
50.1497005988024,3340,1.479219,6.7442546
41.49274849663955,2827,1.7758126,6.5969877
48.306389530408005,2598,0.87869865,6.3771806
42.170604725670806,2497,1.9704121,7.0107265
40.60606060606061,2475,1.2599285,7.430999
41.2589422168425,229669,0.8589427,8.630793
32.045158488927484,2303,-1.8835603,8.088106
47.089446284902984,2113,1.6431305,7.9223547
55.65449688334817,1123,1.5094033,8.1122265
41.23134328358209,1072,0.7690449,8.677579
37.73946360153257,1044,-0.51837325,8.441879
42.80155642023346,1028,1.0129873,8.339141
36.7704280155642,1028,0.6684292,8.437803
41.63288451895003,213377,1.846468,7.598917
43.789764723748085,190967,1.5463663,8.069451
42.03448239072219,187458,1.997246,7.256551
41.5720421250809,16997,1.2491871,8.294309
40.928994082840234,16900,0.14970715,8.500125
50.87968722232095,16881,1.2640619,6.9764633
42.41837968561064,16540,0.8210479,7.8016
46.38986971873859,16426,1.4179682,7.1655126
46.151948692649235,16216,1.6818103,7.4880843
43.1228157763355,16024,1.2095617,7.9962626
42.972668004012036,15952,1.4861317,6.233056
37.52932969750777,15769,1.5969867,7.2458754
53.657908294693456,15528,1.6737119,7.065055
42.38372528928098,80026,0.64771014,8.58608
40.10469780406554,14709,1.508033,7.0687447
52.937938626668505,14534,2.0423257,7.172696
43.351839000693964,14410,1.6897861,7.411301
42.24162407722885,14088,1.7892084,7.5267673
46.442673558762294,13929,1.3631151,6.341251
41.355932203389834,13570,1.8409344,7.0186114
40.79752284570652,13241,1.1223494,6.202709
37.73342405685341,13227,1.8059294,6.747185
36.52953156822811,12275,1.5183301,7.8355966
41.129361771676066,12237,1.2695446,6.2135057
40.29109610731794,78943,1.7149189,7.3744497
44.63647199046484,11746,1.7721739,7.0959744
48.64450127877238,11730,1.7427225,7.4474335
40.22638223770135,11485,1.6279076,7.143425
38.33260584897425,11455,1.2446407,5.890062
38.98649245166416,11327,1.2349783,6.8995333
39.547258297258296,11088,0.96344787,6.0999646
43.4145016746628,11047,1.7224633,6.770388
42.610382412710145,10826,0.9007983,6.5929317
40.91756807161507,10724,1.5731125,7.7988415
45.62181543687488,10598,0.6930209,8.133424
43.21639686833555,69867,0.8836644,6.0726185
45.53131597466573,9947,0.7981734,6.592952
39.12386706948641,9930,1.2887039,6.8015885
41.68135171555924,9647,0.99910146,7.003485
41.81510710259301,8870,1.3437457,6.7856183
38.71521813809687,8733,1.2755178,7.8185306
41.50293002412961,8703,1.3605672,7.294991
40.829668370379174,8413,1.267599,7.036056
43.22540473225405,8030,0.88363475,6.3176494
40.97213544920655,8003,0.9177144,7.52462
40.024567509468724,68383,0.92282724,7.748569
38.87214267771917,7962,0.7526908,7.5404167
48.424543946932005,7839,1.2463639,6.710136
39.915427985648385,7804,1.2958694,7.429124
39.50855525537116,7773,1.0694245,6.5001125
43.74756018217307,7685,0.19305809,7.9207954
38.43244653103808,7668,1.1849321,6.7045574
39.4974740760436,7522,1.1580915,7.0789323
44.9259901320176,7499,0.7651483,6.99993
42.23952738990333,7448,0.11049954,7.8195505
40.858032210041955,7389,1.1981682,6.7964025
43.10210214634002,67883,1.1348757,7.546948
43.64041191205121,7186,0.7193574,7.463869
38.53507662027274,7113,0.933841,6.7818136
34.00917566967589,6757,0.8524264,7.9333544
38.16491388507849,6561,0.59572184,7.3680596
49.57789716039908,6515,0.8042279,7.6514134
37.940086473131565,6476,0.67581654,7.0294333
42.43832105094521,6242,0.61044055,6.9141183
42.19613259668508,5792,0.97634995,7.184597
38.052173913043475,5750,0.97333556,7.78753
39.189189189189186,5698,0.8192756,7.248317
40.39998710758719,62052,1.1371568,7.176089
46.86007429683354,5653,0.5485055,7.5296297
39.264130821187344,5626,0.95156705,6.610677
38.46996530947599,5477,0.96210164,6.811914
40.10387683175663,5391,-0.16989186,7.913944
40.993093149150646,5357,0.8381082,7.148467
46.25047582794062,5254,0.83565766,6.437107
38.41288096607246,5217,0.08951855,7.469654
36.23244929797192,5128,0.85621524,7.2382126
41.06515801794772,5126,0.328909,7.9027457
35.91549295774648,4970,0.53246355,7.4782867
43.39876221606465,60269,0.5313521,7.610769
43.58766233766234,4928,0.6305663,7.1475697
39.445585215605746,4870,0.21129635,7.4559293
37.079115885147694,4841,1.0651675,7.2965193
34.793597304128056,4748,0.6450852,7.1114607
35.99660008499787,4706,0.42460114,7.3514104
36.39492363949236,4649,0.5795976,7.316211
35.38827601124811,4623,0.48579943,7.3964276
41.63005272407733,4552,0.9013758,6.912439
39.40298507462686,4355,0.2600083,7.8787518
37.91969945996713,4259,0.3406112,7.9597144
40.55174480554076,60064,1.0676109,7.61892
45.917159763313606,4225,0.9764149,7.7334166
36.67068757539204,4145,0.71591717,8.002012
37.31884057971015,4140,0.56545144,7.7862844
49.75657254138267,4108,0.4915403,7.97744
38.59736383984084,4021,1.2388638,7.574798
38.459602315630505,3973,1.0729827,7.426151
44.0,3825,0.877801,7.4250855
50.119760479041915,3340,1.1393379,7.399741
28.29766847652507,3131,0.9080247,7.7848964
56.721311475409834,3050,1.1438386,7.702422
42.182954963388944,59818,0.33463183,8.254014
47.29145895646394,3009,1.0410496,8.019361
33.67697594501718,2910,0.5085654,8.081738
36.40457222029789,2887,0.4738124,8.026634
41.85314685314685,2860,0.64696676,7.894788
34.52252252252252,2775,0.88213474,8.098135
36.99889665318132,2719,1.0048538,8.043485
39.1156462585034,2646,0.6102243,8.356053
35.23736009262833,2591,1.1356468,7.839765
33.229085222830335,2558,1.2007028,8.197024
36.045597484276726,2544,0.5230789,8.078792
42.84029937459417,58522,0.8259879,8.341294
40.331119660140274,139587,-1.8514453,8.095623
31.030398736675878,2533,-1.2769889,8.651831
42.75391409072662,2491,0.07557773,8.821128
38.33679833679834,2405,-1.2505447,8.642666
41.49203688181056,2386,-0.5417048,8.743201
42.046470062555855,2238,-0.9270343,8.736909
33.9622641509434,2226,0.38927943,8.76968
35.2309846010266,2143,-1.2711996,8.327316
39.833593343733746,1923,-1.5392663,5.0581045
39.10323253388947,1918,-2.3525922,7.0128746
30.601383714741885,1879,-1.4825741,7.8211994
40.55067329354911,58147,0.21709438,8.420681
34.72222222222222,1872,-0.9359734,8.454038
38.66967305524239,1774,0.1409388,8.665008
46.00827912477824,1691,-0.14031647,8.861121
36.29179331306991,1645,0.27337605,8.214909
41.40526976160602,1594,-1.8722489,5.988678
46.20733249051833,1582,-1.8148942,6.507657
42.7644386761843,1541,-1.7177446,7.704896
52.82767797737858,1503,0.14370026,8.40541
51.61290322580645,1426,0.20265247,8.372191
42.66126519164849,57762,0.60718817,8.477262
45.05263157894737,1425,-0.07914307,8.235046
52.330335241210136,1223,0.44008267,8.533896
43.02229562345169,1211,0.14167313,8.196248
42.68502581755594,1162,-0.49780178,8.233305
56.52591170825336,1042,-1.0901465,8.609868
40.215611829043155,57418,-0.044109568,8.41071
42.090999857366995,56088,0.27445662,8.359675
43.17531485227915,54867,0.10253171,8.560368
40.78012230731089,54453,-0.8180197,8.75645
45.195369296744154,54333,0.06382447,8.2947645
41.789638932496075,54145,-0.38107055,8.5866585
41.89718088827544,52889,-0.14553076,8.437127
48.59643075980392,52224,-0.36772108,8.174255
41.157067938587126,126423,-0.09370547,8.605069
40.0158785484683,51642,-1.1172969,8.171304
41.43359735843865,50879,-0.37066287,8.403745
43.32176245512998,50702,-1.0896499,8.44191
41.47637912842667,50231,-0.38691214,8.808603
40.72845018301758,49722,-0.42557937,8.409149
39.45414935248316,49574,-0.65796953,8.499268
41.359905737038844,49224,-0.20901279,8.536073
45.614790219106766,48789,-0.07559264,8.343503
41.665122980343725,48585,-0.209925,8.924362
41.624375996851505,48277,-0.6216361,8.770305
42.308177574304715,110962,-0.7362602,8.414072
44.409245326274984,47981,-0.8380709,8.436148
40.43400316851497,47972,0.4218949,8.166367
42.36568649126686,45230,-0.5962006,8.206695
41.82031474800239,45179,-0.4919841,8.862569
41.15229993558847,45023,-0.56980455,8.1182
42.13002163891241,42516,-0.16340452,8.532354
41.7353610005685,42216,-1.5156888,7.2731166
42.08495128284537,41977,-0.63690895,8.173275
38.634139179798375,40868,-0.9835752,8.069668
41.02488732118362,40824,-0.4417622,8.36667
44.32710117786715,97719,-0.49341527,8.093484
43.04637419871795,39936,-1.057281,8.121029
43.11413761561134,39356,-0.95797384,8.254105
40.8233231943084,38794,-0.44086623,7.978892
46.55268389662028,37725,-0.359055,8.239505
41.50500959283735,37528,-0.8566661,7.9795256
39.17873223866915,37089,-0.27274063,8.136557
43.373363038635006,36806,-0.4475304,8.670532
38.371868180437005,36201,-0.41791227,8.491834
39.96699485343477,35752,-0.54718494,8.208214
43.620964061926124,89849,-0.86431575,8.373
50.246628460639236,35073,-0.2580844,8.488889
51.47903503733487,34820,-0.8270154,8.0502405
40.51151043632247,34447,-1.188506,8.3644905
41.34890300057182,33227,-0.6370459,8.277985
42.46092691300027,33207,-1.0308914,7.973838
42.52759518789532,32252,-0.49943513,8.255391
42.34296194406236,30534,-1.0486615,8.23863
42.16269515201315,30425,-1.4556701,8.2888565
41.559212478976356,30323,-0.30671343,8.308628
37.88393630488374,30018,-0.96262515,8.173471
43.58090034716294,87855,-1.2264104,7.919874
39.43739279588336,29150,-1.5639111,8.053595
45.47966974125125,28947,-0.9928021,8.134771
41.14261797635241,28671,-1.0594631,8.186497
42.013052734443164,28653,-2.0606117,7.1287766
49.70441761312744,27911,-1.634756,8.00515
40.56775888491571,27406,-2.1324344,5.9067516
40.728855446128875,27111,-1.2332847,7.8804264
40.35664180757587,27086,-1.5423405,7.512003
44.23019207683073,26656,-1.3575056,7.9671893
43.925585599156435,26554,-1.1170819,7.81484
40.34761018001242,85383,-1.1732521,7.8260155
40.99981064192388,26405,-1.4252689,8.043766
42.238664390058815,26355,-2.013088,7.0546365
46.75073113297125,26329,-1.3264625,7.6947055
39.28076359459781,25249,-1.4645234,7.892816
40.99682972831975,24919,-1.4197513,7.161233
40.00502891626854,23862,-2.0628667,7.2449307
41.68921203922895,23656,-1.7468793,7.4556704
42.77413058907026,22544,-1.9060009,6.5646014
41.61501841372496,22266,-1.9246756,6.690475
43.376588267099216,22194,-1.8205255,7.607282
42.61579481371369,84762,-1.5907464,8.305183
47.024189867640345,21910,-1.797727,7.8302836
41.84780079124971,21485,-0.9688453,7.8440013
42.844923014994464,19874,-1.9154843,7.7390018
41.947989016314004,18573,-1.994013,7.5825057
42.94223728072572,18299,-1.6382443,7.1846766
43.11503638282508,18003,-2.0969996,7.2818303
40.54746187115866,17572,-1.9893326,5.86154
42.48575084331743,17194,-1.8928996,7.2465625
40.66189728377828,17193,-1.4751905,5.3771257
39.83677782996712,17032,-2.080977,6.352126
57.12043938799529,2549,-2.0683522,6.778688
45.17997517583782,2417,-2.0590422,6.6527686
52.378892733564015,2312,-1.8819662,5.525528
54.58392101551481,2127,-1.7479186,5.277072
58.012170385395535,1972,-2.250694,6.247065
32.19814241486068,1938,-2.0098884,5.9203286
51.76606832657788,1727,-2.1581445,6.3053575
49.91222937390287,1709,-1.9181956,5.410986
44.12811387900356,1686,-2.234295,6.3594127
48.4256926952141,1588,-2.026365,6.1018467
